FLR,11223344556677881122334455667788,0000000000,0000,69
FLR,11223344556677881122334455667788,0000000001,0001,92
FLR,11223344556677881122334455667788,0000000002,0002,112
FLR,11223344556677881122334455667788,0000000009,0009,163
FLR,11223344556677881122334455667788,0000000003,0003,166
FLR,11223344556677881122334455667788,000000000F,000F,190
FLR,11223344556677881122334455667788,0000000004,0004,193
FLR,11223344556677881122334455667788,0000000005,0005,196
FLR,11223344556677881122334455667788,0000000006,0006,199
FLR,11223344556677881122334455667788,0000000007,0007,202
FLR,11223344556677881122334455667788,0000000008,0008,205
FLR,11223344556677881122334455667788,000000000A,000A,208
FLR,11223344556677881122334455667788,000000000B,000B,211
FLR,11223344556677881122334455667788,000000000C,000C,214
FLR,11223344556677881122334455667788,000000000D,000D,217
FLR,11223344556677881122334455667788,000000000E,000E,220
FLR,11223344556677881122334455667788,0000000010,0010,268
FLR,11223344556677881122334455667788,0000000011,0010,271
FLR,11223344556677881122334455667788,0000000012,0010,274
FLR,11223344556677881122334455667788,0000000013,0010,277
FLR,11223344556677881122334455667788,0000000014,0010,280
FLR,11223344556677881122334455667788,0000000015,0010,283
FLR,11223344556677881122334455667788,0000000016,0010,286
FLR,11223344556677881122334455667788,0000000017,0010,289
FLR,11223344556677881122334455667788,0000000018,0010,292
FLR,11223344556677881122334455667788,0000000019,0010,295
FLR,11223344556677881122334455667788,000000001A,0010,298
FLR,11223344556677881122334455667788,000000001B,0010,301
FLR,11223344556677881122334455667788,000000001C,0010,304
FLR,11223344556677881122334455667788,000000001D,0010,307
FLR,11223344556677881122334455667788,000000001E,0010,319
FLR,11223344556677881122334455667788,000000001F,0010,322
FLR,11223344556677881122334455667788,0000000020,0020,356
FLR,11223344556677881122334455667788,0000000021,0020,359
FLR,11223344556677881122334455667788,0000000022,0020,362
FLR,11223344556677881122334455667788,0000000023,0020,365
FLR,11223344556677881122334455667788,0000000024,0020,368
FLR,11223344556677881122334455667788,0000000025,0020,371
FLR,11223344556677881122334455667788,0000000026,0020,374
FLR,11223344556677881122334455667788,0000000027,0020,377
FLR,11223344556677881122334455667788,0000000028,0020,380
FLR,11223344556677881122334455667788,0000000029,0020,383
FLR,11223344556677881122334455667788,000000002A,0020,386
FLR,11223344556677881122334455667788,000000002B,0020,389
FLR,11223344556677881122334455667788,000000002C,0020,392
FLR,11223344556677881122334455667788,0000000040,0040,435
FLR,11223344556677881122334455667788,0000000041,0040,438
FLR,11223344556677881122334455667788,000000002D,0020,441
FLR,11223344556677881122334455667788,000000002E,0020,459
FLR,11223344556677881122334455667788,000000002F,0020,462
FLR,11223344556677881122334455667788,0000000030,0030,465
FLR,11223344556677881122334455667788,0000000031,0030,468
FLR,11223344556677881122334455667788,0000000032,0030,471
FLR,11223344556677881122334455667788,0000000033,0030,474
FLR,11223344556677881122334455667788,0000000034,0030,477
FLR,11223344556677881122334455667788,0000000035,0030,480
FLR,11223344556677881122334455667788,0000000036,0030,483
FLR,11223344556677881122334455667788,0000000037,0030,486
FLR,11223344556677881122334455667788,0000000038,0030,489
FLR,11223344556677881122334455667788,0000000039,0030,492
FLR,11223344556677881122334455667788,000000003A,0030,495
FLR,11223344556677881122334455667788,000000003B,0030,498
FLR,11223344556677881122334455667788,000000003C,0030,501
FLR,11223344556677881122334455667788,000000003D,0030,504
FLR,11223344556677881122334455667788,000000003E,0030,507
FLR,11223344556677881122334455667788,000000003F,0030,510
FLR,11223344556677881122334455667788,0000000042,0040,513
FLR,11223344556677881122334455667788,0000000043,0040,516
FLR,11223344556677881122334455667788,0000000044,0040,519
FLR,11223344556677881122334455667788,0000000045,0040,522
FLR,11223344556677881122334455667788,0000000046,0040,525
FLR,11223344556677881122334455667788,0000000047,0040,528
FLR,11223344556677881122334455667788,0000000048,0040,531
FLR,11223344556677881122334455667788,0000000049,0040,534
FLR,11223344556677881122334455667788,000000004A,0040,537
FLR,11223344556677881122334455667788,000000004B,0040,540
FLR,11223344556677881122334455667788,000000004C,0040,543
FLR,11223344556677881122334455667788,000000004D,0040,546
FLR,11223344556677881122334455667788,000000004E,0040,549
FLR,11223344556677881122334455667788,000000004F,0040,552
