76,54,54
152,363,363
173,962,962
179,228,228
197,446,446
208,531,531
225,149,149
226,469,469
242,449,449
341,112,112
352,7,7
354,260,260
360,416,416
363,26,26
371,953,953
416,763,763
426,1019,1019
422,1003,1003
434,1002,1002
435,902,902
445,336,336
448,21,21
447,477,477
454,673,673
456,70,70
462,364,364
464,710,710
469,324,324
475,420,420
482,426,426
477,389,389
487,226,226
486,214,214
504,357,357
506,458,458
506,932,932
503,394,394
504,928,928
517,58,58
521,955,955
517,1007,1007
526,602,602
533,925,925
540,645,645
537,500,500
546,431,431
545,573,573
552,671,671
563,589,589
568,664,664
572,841,841
580,824,824
573,851,851
594,129,129
595,100,100
592,438,438
605,371,371
605,163,163
614,95,95
620,609,609
617,37,37
624,239,239
627,791,791
642,1018,1018
650,903,903
652,158,158
652,304,304
659,724,724
656,471,471
669,502,502
676,653,653
678,165,165
680,789,789
689,459,459
689,674,674
688,674,674
701,674,674
694,674,674
705,674,674
