MR,00000000000000000000000000000002,000000000A,0002,6206
LR,00000000000000000000000000000003,000000000A,0002,6207
FR,00000000000000000000000000000000,000000000A,0003,6329
MR,00000000000000000000000000000001,000000000A,0003,6330
MR,00000000000000000000000000000002,000000000A,0003,6331
LR,00000000000000000000000000000003,000000000A,0003,6332
FR,00000000000000000000000000000000,000000000A,0004,6454
MR,00000000000000000000000000000001,000000000A,0004,6455
MR,00000000000000000000000000000002,000000000A,0004,6456
LR,00000000000000000000000000000003,000000000A,0004,6457
FR,00000000000000000000000000000000,000000000A,0005,6579
MR,00000000000000000000000000000001,000000000A,0005,6580
MR,00000000000000000000000000000002,000000000A,0005,6581
LR,00000000000000000000000000000003,000000000A,0005,6582
FR,00000000000000000000000000000000,000000000B,0000,6704
MR,00000000000000000000000000000001,000000000B,0000,6705
MR,00000000000000000000000000000002,000000000B,0000,6706
LR,00000000000000000000000000000003,000000000B,0000,6707
FR,00000000000000000000000000000000,000000000B,0001,6744
MR,00000000000000000000000000000001,000000000B,0001,6745
MR,00000000000000000000000000000002,000000000B,0001,6746
LR,00000000000000000000000000000003,000000000B,0001,6747
FR,00000000000000000000000000000000,000000000B,0002,6829
MR,00000000000000000000000000000001,000000000B,0002,6830
MR,00000000000000000000000000000002,000000000B,0002,6831
LR,00000000000000000000000000000003,000000000B,0002,6832
FR,00000000000000000000000000000000,000000000B,0003,6954
MR,00000000000000000000000000000001,000000000B,0003,6955
MR,00000000000000000000000000000002,000000000B,0003,6956
LR,00000000000000000000000000000003,000000000B,0003,6957
FR,00000000000000000000000000000000,000000000B,0004,6980
MR,00000000000000000000000000000001,000000000B,0004,6981
MR,00000000000000000000000000000002,000000000B,0004,6982
LR,00000000000000000000000000000003,000000000B,0004,6983
FR,00000000000000000000000000000000,000000000B,0005,7079
MR,00000000000000000000000000000001,000000000B,0005,7080
MR,00000000000000000000000000000002,000000000B,0005,7081
LR,00000000000000000000000000000003,000000000B,0005,7082
FR,00000000000000000000000000000000,000000000C,0000,7204
MR,00000000000000000000000000000001,000000000C,0000,7205
MR,00000000000000000000000000000002,000000000C,0000,7206
LR,00000000000000000000000000000003,000000000C,0000,7207
FR,00000000000000000000000000000000,000000000C,0001,7243
MR,00000000000000000000000000000001,000000000C,0001,7244
MR,00000000000000000000000000000002,000000000C,0001,7245
LR,00000000000000000000000000000003,000000000C,0001,7246
FR,00000000000000000000000000000000,000000000C,0002,7329
MR,00000000000000000000000000000001,000000000C,0002,7330
MR,00000000000000000000000000000002,000000000C,0002,7331
LR,00000000000000000000000000000003,000000000C,0002,7332
FR,00000000000000000000000000000000,000000000C,0003,7454
MR,00000000000000000000000000000001,000000000C,0003,7455
MR,00000000000000000000000000000002,000000000C,0003,7456
LR,00000000000000000000000000000003,000000000C,0003,7457
FR,00000000000000000000000000000000,000000000C,0004,7483
MR,00000000000000000000000000000001,000000000C,0004,7484
MR,00000000000000000000000000000002,000000000C,0004,7485
LR,00000000000000000000000000000003,000000000C,0004,7486
FR,00000000000000000000000000000000,000000000C,0005,7579
MR,00000000000000000000000000000001,000000000C,0005,7580
MR,00000000000000000000000000000002,000000000C,0005,7581
LR,00000000000000000000000000000003,000000000C,0005,7582
FR,00000000000000000000000000000000,000000000D,0000,7704
MR,00000000000000000000000000000001,000000000D,0000,7705
MR,00000000000000000000000000000002,000000000D,0000,7706
LR,00000000000000000000000000000003,000000000D,0000,7707
FR,00000000000000000000000000000000,000000000D,0001,7725
MR,00000000000000000000000000000001,000000000D,0001,7726
MR,00000000000000000000000000000002,000000000D,0001,7727
LR,00000000000000000000000000000003,000000000D,0001,7728
FR,00000000000000000000000000000000,000000000D,0002,7731
MR,00000000000000000000000000000001,000000000D,0002,7732
MR,00000000000000000000000000000002,000000000D,0002,7733
LR,00000000000000000000000000000003,000000000D,0002,7734
FR,00000000000000000000000000000000,000000000D,0003,7829
MR,00000000000000000000000000000001,000000000D,0003,7830
MR,00000000000000000000000000000002,000000000D,0003,7831
LR,00000000000000000000000000000003,000000000D,0003,7832
FR,00000000000000000000000000000000,000000000D,0004,7864
MR,00000000000000000000000000000001,000000000D,0004,7865
MR,00000000000000000000000000000002,000000000D,0004,7866
LR,00000000000000000000000000000003,000000000D,0004,7867
FR,00000000000000000000000000000000,000000000D,0005,7954
MR,00000000000000000000000000000001,000000000D,0005,7955
MR,00000000000000000000000000000002,000000000D,0005,7956
LR,00000000000000000000000000000003,000000000D,0005,7957
FR,00000000000000000000000000000000,000000000E,0000,8079
MR,00000000000000000000000000000001,000000000E,0000,8080
MR,00000000000000000000000000000002,000000000E,0000,8081
LR,00000000000000000000000000000003,000000000E,0000,8082
FR,00000000000000000000000000000000,000000000E,0001,8204
MR,00000000000000000000000000000001,000000000E,0001,8205
MR,00000000000000000000000000000002,000000000E,0001,8206
LR,00000000000000000000000000000003,000000000E,0001,8207
FR,00000000000000000000000000000000,000000000E,0002,8329
MR,00000000000000000000000000000001,000000000E,0002,8330
MR,00000000000000000000000000000002,000000000E,0002,8331
LR,00000000000000000000000000000003,000000000E,0002,8332
FR,00000000000000000000000000000000,000000000E,0003,8376
MR,00000000000000000000000000000001,000000000E,0003,8377
MR,00000000000000000000000000000002,000000000E,0003,8378
LR,00000000000000000000000000000003,000000000E,0003,8379
FR,00000000000000000000000000000000,000000000E,0004,8454
MR,00000000000000000000000000000001,000000000E,0004,8455
MR,00000000000000000000000000000002,000000000E,0004,8456
LR,00000000000000000000000000000003,000000000E,0004,8457
FR,00000000000000000000000000000000,000000000E,0005,8579
MR,00000000000000000000000000000001,000000000E,0005,8580
MR,00000000000000000000000000000002,000000000E,0005,8581
LR,00000000000000000000000000000003,000000000E,0005,8582
FR,00000000000000000000000000000000,000000000F,0000,8704
MR,00000000000000000000000000000001,000000000F,0000,8705
MR,00000000000000000000000000000002,000000000F,0000,8706
LR,00000000000000000000000000000003,000000000F,0000,8707
FR,00000000000000000000000000000000,000000000F,0001,8730
MR,00000000000000000000000000000001,000000000F,0001,8731
MR,00000000000000000000000000000002,000000000F,0001,8732
LR,00000000000000000000000000000003,000000000F,0001,8733
FR,00000000000000000000000000000000,000000000F,0002,8829
MR,00000000000000000000000000000001,000000000F,0002,8830
MR,00000000000000000000000000000002,000000000F,0002,8831
LR,00000000000000000000000000000003,000000000F,0002,8832
FR,00000000000000000000000000000000,000000000F,0003,8954
MR,00000000000000000000000000000001,000000000F,0003,8955
MR,00000000000000000000000000000002,000000000F,0003,8956
LR,00000000000000000000000000000003,000000000F,0003,8957
FR,00000000000000000000000000000000,000000000F,0004,9079
MR,00000000000000000000000000000001,000000000F,0004,9080
MR,00000000000000000000000000000002,000000000F,0004,9081
LR,00000000000000000000000000000003,000000000F,0004,9082
FR,00000000000000000000000000000000,000000000F,0005,9204
MR,00000000000000000000000000000001,000000000F,0005,9205
MR,00000000000000000000000000000002,000000000F,0005,9206
LR,00000000000000000000000000000003,000000000F,0005,9207
FR,00000000000000000000000000000000,0000000010,0000,9329
MR,00000000000000000000000000000001,0000000010,0000,9330
MR,00000000000000000000000000000002,0000000010,0000,9331
LR,00000000000000000000000000000003,0000000010,0000,9332
FR,00000000000000000000000000000000,0000000010,0001,9370
MR,00000000000000000000000000000001,0000000010,0001,9371
MR,00000000000000000000000000000002,0000000010,0001,9372
LR,00000000000000000000000000000003,0000000010,0001,9373
FR,00000000000000000000000000000000,0000000010,0002,9454
MR,00000000000000000000000000000001,0000000010,0002,9455
MR,00000000000000000000000000000002,0000000010,0002,9456
LR,00000000000000000000000000000003,0000000010,0002,9457
FR,00000000000000000000000000000000,0000000010,0003,9579
MR,00000000000000000000000000000001,0000000010,0003,9580
MR,00000000000000000000000000000002,0000000010,0003,9581
LR,00000000000000000000000000000003,0000000010,0003,9582
FR,00000000000000000000000000000000,0000000010,0004,9704
MR,00000000000000000000000000000001,0000000010,0004,9705
MR,00000000000000000000000000000002,0000000010,0004,9706
LR,00000000000000000000000000000003,0000000010,0004,9707
FR,00000000000000000000000000000000,0000000010,0005,9829
MR,00000000000000000000000000000001,0000000010,0005,9830
MR,00000000000000000000000000000002,0000000010,0005,9831
LR,00000000000000000000000000000003,0000000010,0005,9832
FR,00000000000000000000000000000000,0000000011,0000,9864
MR,00000000000000000000000000000001,0000000011,0000,9865
MR,00000000000000000000000000000002,0000000011,0000,9866
LR,00000000000000000000000000000003,0000000011,0000,9867
FR,00000000000000000000000000000000,0000000011,0001,9954
MR,00000000000000000000000000000001,0000000011,0001,9955
MR,00000000000000000000000000000002,0000000011,0001,9956
LR,00000000000000000000000000000003,0000000011,0001,9957
FR,00000000000000000000000000000000,0000000011,0002,9998
MR,00000000000000000000000000000001,0000000011,0002,9999
MR,00000000000000000000000000000002,0000000011,0002,10000
LR,00000000000000000000000000000003,0000000011,0002,10001
FR,00000000000000000000000000000000,0000000011,0003,10079
MR,00000000000000000000000000000001,0000000011,0003,10080
MR,00000000000000000000000000000002,0000000011,0003,10081
LR,00000000000000000000000000000003,0000000011,0003,10082
FR,00000000000000000000000000000000,0000000011,0004,10122
MR,00000000000000000000000000000001,0000000011,0004,10123
MR,00000000000000000000000000000002,0000000011,0004,10124
LR,00000000000000000000000000000003,0000000011,0004,10125
FR,00000000000000000000000000000000,0000000011,0005,10204
MR,00000000000000000000000000000001,0000000011,0005,10205
