40,409,409
37,940,940
59,470,470
68,235,235
18,789,789
62,746,746
43,373,373
76,986,986
58,493,493
57,918,918
69,459,459
46,901,901
65,674,674
54,337,337
50,968,968
50,484,484
54,242,242
54,121,121
62,860,860
34,430,430
28,215,215
26,779,779
58,741,741
54,530,530
48,265,265
72,996,996
61,498,498
59,249,249
50,796,796
51,398,398
26,199,199
40,771,771
47,737,737
41,528,528
32,264,264
76,132,132
70,66,66
45,33,33
53,880,880
64,440,440
21,220,220
51,110,110
50,55,55
58,891,891
51,733,733
45,526,526
63,263,263
41,995,995
37,657,657
22,552,552
38,276,276
61,138,138
70,69,69
52,834,834
63,417,417
55,944,944
32,472,472
54,236,236
57,118,118
52,59,59
96,893,893
50,734,734
34,367,367
61,983,983
60,651,651
52,549,549
43,626,626
64,313,313
35,1020,1020
34,510,510
54,255,255
68,799,799
46,751,751
53,535,535
37,619,619
28,597,597
59,586,586
28,293,293
44,1010,1010
58,505,505
30,924,924
38,462,462
29,231,231
84,787,787
50,745,745
45,532,532
43,266,266
54,133,133
22,802,802
46,401,401
91,936,936
39,468,468
72,234,234
23,117,117
50,858,858
37,429,429
66,950,950
56,475,475
48,909,909
63,678,678
69,339,339
54,969,969
18,644,644
56,322,322
59,161,161
81,816,816
54,408,408
45,204,204
73,102,102
45,51,51
46,889,889
58,732,732
41,366,366
77,183,183
37,827,827
66,765,765
34,542,542
70,271,271
44,999,999
39,659,659
62,553,553
64,628,628
77,314,314
84,157,157
66,814,814
31,407,407
61,939,939
42,693,693
47,570,570
38,285,285
66,1006,1006
55,503,503
24,923,923
29,685,685
35,566,566
52,283,283
47,1005,1005
49,662,662
69,331,331
26,965,965
42,642,642
15,321,321
51,960,960
45,480,480
41,240,240
40,120,120
55,60,60
37,30,30
56,15,15
43,871,871
59,723,723
41,521,521
53,612,612
42,306,306
33,153,153
70,812,812
52,406,406
21,203,203
42,773,773
48,738,738
51,369,369
36,984,984
34,492,492
52,246,246
54,123,123
47,861,861
22,718,718
45,359,359
51,979,979
32,649,649
46,548,548
40,274,274
67,137,137
81,804,804
71,402,402
67,201,201
69,772,772
25,386,386
46,193,193
27,768,768
38,384,384
42,192,192
50,96,96
60,48,48
53,24,24
72,12,12
32,6,6
27,3,3
36,865,865
70,720,720
56,360,360
64,180,180
60,90,90
37,45,45
60,886,886
43,443,443
53,957,957
48,702,702
33,351,351
62,975,975
59,647,647
99,547,547
58,625,625
44,600,600
75,300,300
28,150,150
63,75,75
35,837,837
77,706,706
78,353,353
59,976,976
52,488,488
61,244,244
77,122,122
73,61,61
24,894,894
47,447,447
85,959,959
50,703,703
28,575,575
27,639,639
59,607,607
42,591,591
54,583,583
46,579,579
50,577,577
37,576,576
31,288,288
15,144,144
23,72,72
50,36,36
58,18,18
33,9,9
49,868,868
41,434,434
22,217,217
31,780,780
47,390,390
32,195,195
56,769,769
35,736,736
50,368,368
47,184,184
58,92,92
59,46,46
58,23,23
55,875,875
9,725,725
49,522,522
28,261,261
33,994,994
42,497,497
58,920,920
62,460,460
54,230,230
8,115,115
32,857,857
22,716,716
46,358,358
71,179,179
21,825,825
36,764,764
69,382,382
27,191,191
24,831,831
40,767,767
73,543,543
47,623,623
64,599,599
34,587,587
66,581,581
37,578,578
30,289,289
34,1008,1008
46,504,504
54,252,252
75,126,126
51,63,63
75,895,895
61,735,735
71,527,527
45,615,615
42,595,595
38,585,585
49,580,580
3,290,290
63,145,145
69,808,808
39,404,404
61,202,202
54,101,101
40,850,850
56,425,425
74,948,948
79,474,474
25,237,237
14,790,790
54,395,395
47,933,933
55,690,690
18,345,345
46,972,972
58,486,486
20,243,243
44,793,793
55,748,748
63,374,374
40,187,187
52,829,829
38,766,766
45,383,383
72,991,991
30,655,655
55,551,551
50,627,627
55,601,601
27,588,588
49,294,294
23,147,147
37,809,809
57,756,756
26,378,378
76,189,189
53,830,830
72,415,415
63,943,943
70,695,695
43,571,571
51,637,637
32,606,606
40,303,303
68,1015,1015
59,667,667
39,557,557
74,630,630
49,315,315
48,1021,1021
46,670,670
66,335,335
57,967,967
48,643,643
71,545,545
61,624,624
63,312,312
39,156,156
60,78,78
41,39,39
54,883,883
45,729,729
31,524,524
48,262,262
30,131,131
70,801,801
61,752,752
50,376,376
44,188,188
81,94,94
64,47,47
45,887,887
54,731,731
55,525,525
59,614,614
21,307,307
25,1017,1017
66,668,668
47,334,334
57,167,167
81,819,819
50,761,761
45,540,540
75,270,270
54,135,135
69,803,803
49,753,753
58,536,536
62,268,268
44,134,134
94,67,67
61,833,833
50,704,704
46,352,352
29,176,176
36,88,88
64,44,44
49,22,22
63,11,11
37,869,869
14,722,722
72,361,361
35,980,980
24,490,490
49,245,245
32,794,794
2,397,397
84,934,934
57,467,467
77,905,905
65,676,676
19,338,338
28,169,169
87,820,820
87,410,410
72,205,205
52,774,774
39,387,387
39,929,929
87,688,688
29,344,344
37,172,172
80,86,86
23,43,43
74,885,885
15,730,730
39,365,365
64,982,982
35,491,491
67,917,917
49,682,682
40,341,341
62,970,970
58,485,485
76,914,914
47,457,457
56,900,900
54,450,450
40,225,225
69,784,784
91,392,392
60,196,196
43,98,98
35,49,49
39,888,888
39,444,444
56,222,222
62,111,111
66,855,855
45,715,715
50,517,517
91,610,610
68,305,305
27,1016,1016
79,508,508
59,254,254
37,127,127
78,863,863
58,719,719
44,519,519
42,611,611
61,593,593
58,584,584
61,292,292
44,146,146
72,73,73
42,836,836
58,418,418
63,209,209
45,776,776
41,388,388
10,194,194
48,97,97
18,848,848
51,424,424
41,212,212
53,106,106
