65,216,216
69,108,108
70,54,54
73,27,27
66,877,877
71,726,726
75,363,363
73,981,981
75,650,650
71,325,325
73,962,962
75,481,481
78,912,912
80,456,456
78,228,228
72,783,783
87,743,743
79,810,810
82,405,405
83,449,449
79,896,896
92,14,14
84,7,7
89,65,65
90,832,832
85,13,13
88,870,870
87,823,823
83,763,763
96,558,558
92,279,279
87,501,501
100,922,922
94,336,336
94,168,168
102,954,954
88,477,477
100,280,280
96,280,280
102,280,280
103,280,280
102,881,881
99,881,881
112,881,881
107,881,881
109,91,91
109,91,91
113,91,91
106,91,91
119,977,977
118,977,977
118,977,977
116,977,977
113,81,81
107,81,81
120,81,81
122,81,81
121,105,105
117,105,105
127,105,105
127,105,105
131,778,778
122,778,778
123,778,778
128,778,778
137,904,904
124,904,904
133,904,904
129,904,904
133,856,856
122,856,856
129,856,856
140,856,856
135,853,853
137,853,853
141,853,853
136,853,853
142,489,489
146,489,489
142,489,489
144,489,489
150,786,786
140,786,786
152,786,786
149,786,786
146,233,233
150,233,233
155,233,233
149,233,233
147,770,770
151,770,770
154,770,770
157,770,770
169,232,232
157,232,232
161,232,232
152,232,232
160,878,878
163,878,878
172,878,878
171,878,878
176,574,574
180,574,574
188,574,574
187,574,574
184,555,555
184,555,555
200,555,555
208,555,555
206,1014,1014
199,1014,1014
215,1014,1014
208,1014,1014
220,343,343
215,343,343
231,343,343
226,343,343
229,273,273
236,273,273
248,273,273
246,273,273
240,125,125
243,125,125
253,125,125
254,125,125
264,699,699
259,699,699
269,699,699
276,699,699
275,1023,1023
264,1023,1023
278,1023,1023
286,1023,1023
289,603,603
285,603,603
306,603,603
296,603,603
294,1009,1009
300,1009,1009
318,1009,1009
312,1009,1009
312,83,83
313,83,83
328,83,83
322,83,83
326,177,177
330,177,177
335,177,177
342,177,177
336,103,103
342,103,103
346,103,103
363,103,103
356,258,258
359,258,258
369,258,258
372,258,258
377,200,200
371,200,200
383,200,200
385,200,200
390,876,876
384,876,876
389,876,876
398,876,876
396,742,742
400,742,742
408,742,742
418,742,742
419,326,326
411,326,326
425,326,326
422,326,326
427,380,380
427,380,380
442,380,380
429,380,380
442,711,711
439,711,711
449,711,711
452,711,711
454,296,296
450,296,296
468,296,296
469,296,296
464,882,882
467,882,882
477,882,882
473,882,882
475,239,239
482,239,239
490,239,239
491,239,239
491,618,618
499,618,618
510,618,618
502,618,618
508,926,926
508,926,926
524,926,926
518,926,926
521,561,561
522,561,561
537,561,561
533,561,561
535,79,79
541,79,79
554,79,79
547,79,79
552,608,608
556,608,608
556,608,608
566,608,608
566,38,38
568,38,38
586,38,38
580,38,38
576,362,362
579,362,362
596,362,362
592,362,362
598,942,942
592,942,942
602,942,942
610,942,942
608,562,562
609,562,562
624,562,562
610,562,562
623,251,251
627,251,251
633,251,251
631,251,251
640,987,987
637,987,987
651,987,987
652,987,987
655,1001,1001
644,1001,1001
666,1001,1001
662,1001,1001
669,818,818
663,818,818
672,818,818
684,818,818
670,235,235
681,235,235
688,235,235
690,235,235
700,986,986
687,986,986
700,986,986
704,986,986
701,901,901
706,901,901
716,901,901
719,901,901
722,484,484
723,484,484
734,484,484
735,484,484
731,430,430
737,430,430
746,430,430
744,430,430
748,530,530
740,530,530
756,530,530
758,530,530
763,249,249
761,249,249
773,249,249
773,249,249
778,771,771
769,771,771
780,771,771
794,771,771
794,132,132
792,132,132
803,132,132
806,132,132
797,440,440
804,440,440
820,440,440
813,440,440
825,891,891
807,891,891
832,891,891
831,891,891
830,995,995
832,995,995
844,995,995
845,995,995
844,138,138
851,138,138
863,138,138
851,138,138
862,944,944
864,944,944
873,944,944
871,944,944
875,59,59
880,59,59
882,59,59
892,59,59
888,983,983
891,983,983
905,983,983
897,983,983
902,313,313
901,313,313
908,313,313
911,313,313
922,799,799
924,799,799
929,799,799
925,799,799
925,597,597
925,597,597
937,597,597
936,597,597
952,505,505
948,505,505
960,505,505
962,505,505
955,787,787
965,787,787
965,787,787
960,787,787
979,133,133
979,133,133
984,133,133
984,133,133
983,468,468
984,468,468
999,468,468
1004,468,468
993,429,429
1008,429,429
1008,429,429
1016,429,429
1014,678,678
1015,678,678
1034,678,678
1024,678,678
1027,322,322
1033,322,322
1036,322,322
1045,322,322
1039,204,204
1047,204,204
1055,204,204
1058,204,204
1056,732,732
1063,732,732
1068,732,732
1067,732,732
1070,765,765
1065,765,765
1082,765,765
1082,765,765
1080,659,659
1088,659,659
1101,659,659
1093,659,659
1100,157,157
1095,157,157
1109,157,157
1119,157,157
1114,693,693
1111,693,693
1124,693,693
1128,693,693
1127,503,503
1124,503,503
1140,503,503
1139,503,503
1141,283,283
1142,283,283
1158,283,283
1164,283,283
1156,965,965
1157,965,965
1176,965,965
1166,965,965
1162,480,480
1170,480,480
1184,480,480
1187,480,480
1183,30,30
1175,30,30
1192,30,30
1190,30,30
1196,521,521
1195,521,521
1209,521,521
1211,521,521
1209,812,812
1212,812,812
1227,812,812
1219,812,812
1226,738,738
1221,738,738
1233,738,738
1232,738,738
1239,246,246
1235,246,246
1251,246,246
1246,246,246
1247,359,359
1256,359,359
1273,359,359
1268,359,359
1262,274,274
1266,274,274
1280,274,274
1273,274,274
1285,201,201
1281,201,201
1292,201,201
1290,201,201
1294,768,768
1301,768,768
1308,768,768
1307,768,768
1307,48,48
1312,48,48
1323,48,48
1317,48,48
1323,3,3
1323,3,3
1334,3,3
1335,3,3
1328,180,180
1330,180,180
1342,180,180
1355,180,180
1354,443,443
1347,443,443
1363,443,443
1364,443,443
1358,975,975
1365,975,975
1380,975,975
1383,975,975
1380,600,600
1376,600,600
1386,600,600
1393,600,600
1398,837,837
1401,837,837
1409,837,837
1405,837,837
1401,488,488
1408,488,488
1420,488,488
1426,488,488
1423,894,894
1418,894,894
1434,894,894
1434,894,894
1436,575,575
1441,575,575
1450,575,575
1453,575,575
1451,583,583
1449,583,583
1464,583,583
1465,583,583
1463,288,288
1462,288,288
1472,288,288
1470,288,288
1479,18,18
1480,18,18
1487,18,18
1486,18,18
1490,217,217
1496,217,217
1494,217,217
1502,217,217
1502,769,769
1511,769,769
1511,769,769
1513,769,769
1515,92,92
1512,92,92
1539,92,92
1536,92,92
1533,725,725
1527,725,725
1545,725,725
1537,725,725
1549,497,497
1539,497,497
1562,497,497
1558,497,497
1561,115,115
1565,115,115
1574,115,115
1576,115,115
1575,179,179
1581,179,179
1584,179,179
1581,179,179
1588,191,191
1589,191,191
1598,191,191
1594,191,191
1597,623,623
1607,623,623
1613,623,623
1611,623,623
1615,578,578
1616,578,578
1625,578,578
1631,578,578
1628,252,252
1638,252,252
1630,252,252
1639,252,252
1638,735,735
1650,735,735
1655,735,735
1653,735,735
1662,585,585
1659,585,585
1672,585,585
1673,585,585
1671,808,808
1675,808,808
1679,808,808
1681,808,808
1686,850,850
1676,850,850
1695,850,850
1706,850,850
1698,237,237
1691,237,237
1715,237,237
1710,237,237
1714,690,690
1709,690,690
1723,690,690
1734,690,690
1727,243,243
1727,243,243
1742,243,243
1734,243,243
1743,187,187
1739,187,187
1750,187,187
1760,187,187
1756,991,991
1754,991,991
1776,991,991
1772,991,991
1776,601,601
1773,601,601
1784,601,601
1783,601,601
1792,809,809
1782,809,809
1788,809,809
1794,809,809
1800,830,830
1801,830,830
1801,830,830
1814,830,830
1807,571,571
1818,571,571
1822,571,571
1820,571,571
1832,1015,1015
1822,1015,1015
1835,1015,1015
1833,1015,1015
1842,315,315
1845,315,315
1855,315,315
